ESTRATÉGIA ASSIMETRIA DE BAIXA;ASSIMETRIA ONLY;ENTROPIA ONLY;ESTRATÉGIA COM ASSIMETRIA DE ALTA;Data
1,505300457;1,356630847;1,588129246;0,868783533;06/05/2016
1,4984755;1,348819308;1,583597528;0,867772605;09/05/2016
1,540030742;1,385908888;1,625091356;0,892673677;10/05/2016
1,555537002;1,394538062;1,627489622;0,888911338;11/05/2016
1,583594073;1,419133138;1,645545072;0,901505838;12/05/2016
1,576734652;1,402177906;1,631808523;0,886572295;13/05/2016
1,579078495;1,398868917;1,636620931;0,885180209;16/05/2016
1,558950366;1,380364892;1,635259581;0,88445237;17/05/2016
1,541855512;1,368171771;1,627194159;0,884235216;18/05/2016
1,530223516;1,362294829;1,625278953;0,881017551;19/05/2016
1,541658689;1,368215943;1,630827652;0,88142624;20/05/2016
1,5296974;1,354706838;1,620699016;0,873057169;23/05/2016
1,531053172;1,356032429;1,620142509;0,875006987;24/05/2016
1,52559882;1,350486502;1,609027954;0,868962815;25/05/2016
1,524646811;1,351558268;1,605088504;0,868529763;27/05/2016
1,517534706;1,344610322;1,59868252;0,866119927;30/05/2016
1,523701282;1,352681212;1,609277189;0,866314345;31/05/2016
1,530343243;1,357380778;1,615504503;0,872896927;01/06/2016
1,543080694;1,369396888;1,629029259;0,879387896;02/06/2016
1,560270999;1,383774705;1,640023107;0,885403682;03/06/2016
1,560348382;1,381051524;1,634779661;0,877286863;06/06/2016
1,54520509;1,372253296;1,625083887;0,878580266;07/06/2016
1,581136089;1,406951831;1,652512551;0,884504704;08/06/2016
1,581308149;1,405783373;1,644267098;0,879014783;09/06/2016
1,55335229;1,378913896;1,614236141;0,859928914;10/06/2016
1,555777304;1,381563431;1,629340086;0,869049505;13/06/2016
1,522932978;1,350648017;1,591514647;0,848058083;14/06/2016
1,537083898;1,36335441;1,60865824;0,853110895;15/06/2016
1,551638787;1,379603584;1,625010714;0,864305632;16/06/2016
1,546862725;1,376038079;1,619985104;0,859822174;17/06/2016
1,563129817;1,393479668;1,636778364;0,869414236;20/06/2016
1,573148605;1,404539602;1,642467674;0,882559123;21/06/2016
1,574282933;1,405458494;1,625924224;0,870537154;22/06/2016
1,604372717;1,435957039;1,650724284;0,889518976;23/06/2016
1,56544939;1,398520174;1,613860508;0,869842282;24/06/2016
1,565780952;1,395592487;1,619828115;0,868715731;27/06/2016
1,596357276;1,421952698;1,633693396;0,868119437;28/06/2016
1,591499493;1,428590836;1,634016509;0,879914361;29/06/2016
1,613239038;1,444612049;1,652969473;0,886378802;30/06/2016
1,60351514;1,442075499;1,683334508;0,908358637;01/07/2016
1,621371528;1,456732623;1,704806444;0,920935583;04/07/2016
1,61144311;1,446655521;1,700496762;0,915911623;05/07/2016
1,605988645;1,44040141;1,693495287;0,913083368;06/07/2016
1,622986053;1,452421297;1,693371636;0,911122137;07/07/2016
1,648182893;1,477072077;1,719156117;0,927957684;08/07/2016
1,677791283;1,505538444;1,737504407;0,933873702;11/07/2016
1,684724733;1,513056544;1,739131747;0,932552297;12/07/2016
1,69057079;1,520951883;1,738512837;0,929322669;13/07/2016
1,71294875;1,542566138;1,754673256;0,943716648;14/07/2016
1,713214118;1,547726005;1,736642219;0,931267941;15/07/2016
1,732739346;1,563736886;1,746480793;0,93896847;18/07/2016
1,739573696;1,568775698;1,765419706;0,948461638;19/07/2016
1,728650642;1,553819934;1,761585119;0,949385202;20/07/2016
1,737716697;1,560380662;1,79017509;0,96454627;21/07/2016
1,749049421;1,575499766;1,79880462;0,973546897;22/07/2016
1,74055853;1,569536867;1,790988373;0,967623063;25/07/2016
1,742085798;1,565877174;1,785088895;0,962829097;26/07/2016
1,736368315;1,557531321;1,799229402;0,975661692;27/07/2016
1,734723492;1,56885029;1,807373718;0,980466083;28/07/2016
1,750250869;1,593169856;1,8310689;0,98639419;29/07/2016
1,754421914;1,595685416;1,811140141;0,96986547;01/08/2016
1,739673242;1,583251798;1,793950866;0,959040753;02/08/2016
1,75790781;1,593674538;1,802745488;0,960108276;03/08/2016
1,789528862;1,617439828;1,811611051;0,958627876;04/08/2016
1,80908251;1,632324626;1,826333941;0,965075238;05/08/2016
1,799077948;1,618057074;1,829741733;0,969129472;08/08/2016
1,800354756;1,622661058;1,833706911;0,970869227;09/08/2016
1,81297341;1,631246866;1,823436212;0,961666893;10/08/2016
1,839625188;1,657352373;1,840250993;0,975705219;11/08/2016
1,816770479;1,642328374;1,832189324;0,970245956;12/08/2016
1,834355173;1,661066355;1,837189213;0,97250037;15/08/2016
1,80890247;1,644003225;1,82947088;0,966157225;16/08/2016
1,812526271;1,651772951;1,846075732;0,973772533;17/08/2016
1,813196925;1,649733355;1,844181327;0,970486302;18/08/2016
1,82344197;1,659863153;1,842256589;0,965670931;19/08/2016
1,802525862;1,637851238;1,817685694;0,945234403;22/08/2016
1,800764006;1,633946866;1,812494071;0,945932367;23/08/2016
1,796500108;1,635471751;1,811811472;0,945526688;24/08/2016
1,796765584;1,631775557;1,813145368;0,947293659;25/08/2016
1,810913667;1,63864167;1,805930109;0,942781884;26/08/2016
1,829564598;1,65957734;1,827583655;0,956573092;29/08/2016
1,829593084;1,656331691;1,830588763;0,958461948;30/08/2016
1,837741808;1,659678479;1,827435834;0,958058058;31/08/2016
1,839712316;1,665353528;1,829913056;0,953158511;01/09/2016
1,884747135;1,700561044;1,870225109;0,977158691;02/09/2016
1,891781143;1,704851434;1,876002638;0,976068919;05/09/2016
1,910896871;1,723600524;1,895370506;0,989322993;06/09/2016
1,907356403;1,729722038;1,885479912;0,987747448;08/09/2016
1,868515462;1,68375943;1,836785851;0,952559218;09/09/2016
1,880852343;1,704396567;1,84801198;0,960252476;12/09/2016
1,901286704;1,709914681;1,825364168;0,948230527;13/09/2016
1,907940119;1,713902092;1,828158992;0,950250597;14/09/2016
1,923068522;1,726590278;1,844868942;0,960275663;15/09/2016
1,915312158;1,717969773;1,83476532;0,949884972;16/09/2016
1,930451238;1,727071955;1,849311716;0,955155049;19/09/2016
1,92983004;1,729556572;1,865375485;0,966780506;20/09/2016
1,960134336;1,751917796;1,881675022;0,97143948;21/09/2016
1,975426256;1,766087168;1,895293789;0,977566227;22/09/2016
1,96340738;1,750998767;1,886000819;0,973022192;23/09/2016
1,949178057;1,739034047;1,864890294;0,959409502;26/09/2016
1,958107031;1,757622555;1,879662377;0,964437738;27/09/2016
1,984910142;1,772880327;1,902127103;0,975474029;28/09/2016
1,976091441;1,769403374;1,880119145;0,961029651;29/09/2016
1,981740734;1,763565372;1,876563751;0,9556335;30/09/2016
2,031961003;1,807805657;1,899903229;0,967953573;03/10/2016
2,011097162;1,792384116;1,897664781;0,964467981;04/10/2016
2,040612233;1,821269169;1,919963982;0,975549927;05/10/2016
2,056826589;1,830731105;1,925547845;0,97972111;06/10/2016
2,062725389;1,831134148;1,933044487;0,982636834;07/10/2016
2,06735253;1,835574672;1,93881582;0,986851456;10/10/2016
2,075748559;1,837644454;1,922593154;0,974575145;11/10/2016
2,083730736;1,842451611;1,940389223;0,983240359;13/10/2016
2,08384196;1,843374939;1,941123848;0,981483094;14/10/2016
2,111459248;1,86254566;1,960626067;0,992526746;17/10/2016
2,126428288;1,880093543;1,986191274;1,000524534;18/10/2016
2,147841041;1,895526639;1,967483312;0,99569125;19/10/2016
2,15079269;1,891919425;1,969708734;1,00080256;20/10/2016
2,171701019;1,912521943;1,97294298;0,999668734;21/10/2016
2,149318195;1,898745936;1,971658618;1,000200149;24/10/2016
2,130604395;1,883345723;1,959337688;0,995329111;25/10/2016
2,106696611;1,862186661;1,949345808;0,996032458;26/10/2016
2,119523757;1,868561234;1,959430787;1,00045427;27/10/2016
2,118805294;1,866291039;1,968237573;1,001697625;28/10/2016
2,166784638;1,904463323;1,987368164;1,014037303;31/10/2016
2,116667935;1,864527585;1,939593564;0,98986419;01/11/2016
2,081539973;1,830691732;1,902680926;0,968646725;03/11/2016
2,071902879;1,821396296;1,891680226;0,964706417;04/11/2016
2,123580308;1,871520976;1,934550063;0,99100705;07/11/2016
2,124040639;1,873378271;1,936438499;0,992554527;08/11/2016
2,103549411;1,852582365;1,915074034;0,976592715;09/11/2016
2,039517517;1,781951428;1,85604357;0,942209454;10/11/2016
1,980969451;1,736182426;1,810010223;0,923729181;11/11/2016
1,97364358;1,733652502;1,824887464;0,930636904;14/11/2016
1,999182027;1,760830918;1,850651216;0,949399004;16/11/2016
1,982371705;1,739207954;1,830196389;0,936933452;17/11/2016
1,979146681;1,736634181;1,849953063;0,948611379;18/11/2016
1,994770012;1,759041627;1,856729995;0,95252514;21/11/2016
1,998022172;1,763511511;1,863987228;0,959023441;22/11/2016
1,982806185;1,747206326;1,856459071;0,955435018;23/11/2016
1,979880465;1,749263867;1,853405222;0,952095721;24/11/2016
1,994245343;1,756121392;1,859224596;0,952753223;25/11/2016
2,011611065;1,773799454;1,877748746;0,967129148;28/11/2016
1,98837569;1,751061485;1,847227784;0,948914765;29/11/2016
2,025912521;1,783288567;1,867649737;0,95525974;30/11/2016
1,948411399;1,704830723;1,788414056;0,917677666;01/12/2016
1,950522463;1,707479619;1,790583454;0,920233283;02/12/2016
1,930699715;1,687463856;1,777888803;0,915178403;05/12/2016
1,974963274;1,730395884;1,810391092;0,927276318;06/12/2016
1,984640515;1,741277875;1,810813104;0,928823358;07/12/2016
1,982641329;1,737424515;1,80955239;0,926502202;08/12/2016
1,986637787;1,741304068;1,816155837;0,929885925;09/12/2016
1,954615108;1,710067184;1,78688845;0,9175277;12/12/2016
1,967100999;1,72001556;1,799375252;0,920429666;13/12/2016
1,943290795;1,6943983;1,780334603;0,913296734;14/12/2016
1,947510804;1,700290105;1,78217013;0,911566714;15/12/2016
1,958517621;1,708955802;1,795904423;0,925036523;16/12/2016
1,943291874;1,694369974;1,776224403;0,911256688;19/12/2016
1,940180488;1,688528946;1,770485731;0,90633786;20/12/2016
1,953306769;1,703465962;1,775103031;0,908573585;21/12/2016
1,955036477;1,70182483;1,779150664;0,913183185;22/12/2016
1,961924586;1,712919093;1,788144739;0,919465802;23/12/2016
1,973103561;1,720783953;1,801166481;0,926687944;26/12/2016
1,975819439;1,724364517;1,807995318;0,932292712;27/12/2016
2,008977613;1,747831561;1,840938779;0,951877553;28/12/2016
2,031074133;1,767648189;1,861472856;0,964609608;29/12/2016
2,012470472;1,750146733;1,844994069;0,955770244;02/01/2017
2,062930092;1,802404416;1,894736345;0,980599696;03/01/2017
2,059558712;1,79831259;1,896370747;0,98911422;04/01/2017
2,051989946;1,792164127;1,897745207;0,991679696;05/01/2017
2,030307441;1,774667621;1,881894907;0,985667009;06/01/2017
2,029370687;1,771382917;1,884414821;0,990726738;09/01/2017
2,018476908;1,76280377;1,873260067;0,989381405;10/01/2017
2,019540418;1,766931816;1,869882408;0,988489224;11/01/2017
2,078237152;1,816319176;1,909955691;1,006786041;12/01/2017
2,069562386;1,80415255;1,895696908;1,005133871;13/01/2017
2,07727823;1,810253891;1,89219747;1,000931493;16/01/2017
2,10303182;1,834885975;1,917221963;1,014107076;17/01/2017
2,085622799;1,818930191;1,907642246;1,008373025;18/01/2017
2,081611639;1,812217511;1,904992247;1,006564716;19/01/2017
2,097182095;1,827494975;1,922613176;1,017182702;20/01/2017
2,12772534;1,855165797;1,944656524;1,028775665;23/01/2017
2,137741428;1,86046187;1,948345361;1,028223194;24/01/2017
2,161713544;1,882266406;1,968724565;1,041596576;26/01/2017
2,147356706;1,872521178;1,961346789;1,039711086;27/01/2017
2,102864829;1,829916064;1,927893159;1,021494364;30/01/2017
2,121177342;1,843555854;1,936500571;1,028166283;31/01/2017
2,115771515;1,835581487;1,92885165;1,030101199;01/02/2017
2,132403003;1,848826287;1,932250861;1,032164066;02/02/2017
2,139626568;1,856103524;1,958840752;1,052133222;03/02/2017
2,118329957;1,837444532;1,938814533;1,041903019;06/02/2017
2,126666367;1,846215835;1,938846667;1,040399948;07/02/2017
2,141992346;1,864678619;1,953785791;1,04842425;08/02/2017
2,140710931;1,864785676;1,958468536;1,056013536;09/02/2017
2,154427029;1,879362285;1,974749885;1,070822362;10/02/2017
2,170910204;1,896510003;1,984539491;1,073750328;13/02/2017
2,172858732;1,895796997;1,982058883;1,069262857;14/02/2017
2,21266561;1,922663868;2,027399713;1,093904714;15/02/2017
2,20075082;1,914077212;2,024228677;1,087219087;16/02/2017
2,176206116;1,893578141;2,01108827;1,085350558;17/02/2017
2,173410017;1,895418438;2,019537989;1,089764749;20/02/2017
2,177162987;1,9029937;2,030392158;1,104096239;21/02/2017
2,15510971;1,889165599;2,027787761;1,099667766;22/02/2017
2,145905063;1,870959738;2,016325703;1,089224782;23/02/2017
2,139331864;1,861043469;1,995470036;1,077870612;24/02/2017
2,145629412;1,869179763;1,988492581;1,078988661;01/03/2017
2,133644135;1,855571393;1,978348361;1,066907521;02/03/2017
2,142418648;1,86734052;1,998047641;1,080267672;03/03/2017
2,14240308;1,870602137;2,003679033;1,08268339;06/03/2017
2,11022313;1,847690434;1,975586703;1,076137813;07/03/2017
2,094888315;1,829765407;1,959430768;1,06765629;08/03/2017
2,111892763;1,834653096;1,964946292;1,059834282;09/03/2017
2,112391203;1,844622563;1,972562339;1,065289769;10/03/2017
2,126498613;1,856006355;1,987364669;1,077900609;13/03/2017
2,096989957;1,832988406;1,972074312;1,067503735;14/03/2017
2,119184668;1,859536073;1,99760672;1,083088256;15/03/2017
2,118818637;1,862595917;2,000636101;1,081631672;16/03/2017
2,089080887;1,83329536;1,970311029;1,064047402;17/03/2017
2,091806579;1,840287105;1,974214095;1,066253309;20/03/2017
2,059466552;1,808433982;1,943191431;1,048720154;21/03/2017
2,064774006;1,814482061;1,944976526;1,050678191;22/03/2017
2,072544566;1,819120469;1,94940974;1,054296631;23/03/2017
2,070626594;1,82168256;1,960794877;1,062843556;24/03/2017
2,070065772;1,818200984;1,968509804;1,065703052;27/03/2017
2,085804338;1,829542646;1,983182702;1,066070167;28/03/2017
2,103027966;1,843704081;1,998498777;1,07994789;29/03/2017
2,087740992;1,834490512;1,992243352;1,073805801;30/03/2017
2,08765649;1,839011254;1,983156989;1,07093104;31/03/2017
2,092547533;1,844779988;1,993518915;1,076260666;03/04/2017
2,104912629;1,851274686;2,003015824;1,081132734;04/04/2017
2,090271142;1,835863339;1,986348526;1,076085362;05/04/2017
2,083923938;1,825118217;1,978035316;1,071711344;06/04/2017
2,094125245;1,83314381;1,98511094;1,07876535;07/04/2017
2,094968092;1,830084655;1,985174739;1,079399634;10/04/2017
2,095676892;1,831037708;1,9880149;1,082060113;11/04/2017
2,10467169;1,833672194;1,980777566;1,079007933;12/04/2017
2,086843986;1,81811301;1,959044861;1,070069066;13/04/2017
2,116066943;1,843484665;2,001310168;1,097117383;17/04/2017
2,123176185;1,848890248;1,998505504;1,099024263;18/04/2017
2,116247721;1,842618933;1,982121103;1,086057981;19/04/2017
2,122023523;1,848601991;1,976425012;1,086137683;20/04/2017
2,131062446;1,85820735;1,993106514;1,092149732;24/04/2017
2,159471405;1,886606001;2,015904504;1,103434367;25/04/2017
2,158302655;1,885843228;2,012564429;1,099462898;26/04/2017
2,161068183;1,888060495;2,017998597;1,102396539;27/04/2017
2,191343416;1,916851258;2,034176053;1,115538893;28/04/2017
2,228612972;1,951531911;2,065107176;1,135222672;02/05/2017
2,232563759;1,949255024;2,06214007;1,132977115;03/05/2017
2,208147395;1,925619687;2,043394434;1,121512788;04/05/2017
2,218279662;1,942092459;2,051347251;1,125301625;05/05/2017
2,2152573;1,936460757;2,052675903;1,131162938;08/05/2017
2,232188065;1,953542729;2,05910499;1,14102057;09/05/2017
2,257334976;1,979374067;2,075976837;1,156571855;10/05/2017
2,255571906;1,973940942;2,081359068;1,159728304;11/05/2017
2,259738059;1,981698487;2,089304928;1,167379514;12/05/2017
2,246803906;1,968344722;2,091206992;1,168392368;15/05/2017
2,268984565;1,981492048;2,104220638;1,17365657;16/05/2017
2,24012803;1,952923463;2,076746012;1,158589313;17/05/2017
2,05876934;1,79434945;1,918430093;1,072980111;18/05/2017
2,093041622;1,823019711;1,951358515;1,09118213;19/05/2017
2,048788996;1,788410336;1,926523695;1,078399221;22/05/2017
2,086923108;1,81972508;1,956012153;1,097615739;23/05/2017
2,120247982;1,842711156;1,979680146;1,111426893;24/05/2017
2,12872248;1,847346398;1,99070894;1,110075257;25/05/2017
2,15641572;1,872181233;2,01270339;1,122633141;26/05/2017
2,15641572;1,872181233;2,01270339;1,122633141;29/05/2017
2,15320102;1,86955528;2,005369423;1,119049839;30/05/2017
2,123113265;1,844555285;1,979131458;1,102068393;31/05/2017
2,112820634;1,837391254;1,968246846;1,096276094;01/06/2017
2,123933621;1,845215018;1,97116339;1,095457209;02/06/2017
2,133587007;1,849390396;1,973715515;1,09437161;05/06/2017
2,147102737;1,860171916;1,988120948;1,100462959;06/06/2017
2,15953101;1,870427984;2,001189049;1,109378188;07/06/2017
2,142161321;1,853037493;1,983537975;1,102315767;08/06/2017
2,141129124;1,849460105;1,974635676;1,095757872;09/06/2017
2,118499327;1,829200682;1,96482758;1,08761323;12/06/2017
2,138399297;1,844369949;1,974997826;1,09013223;13/06/2017
2,136382786;1,843896186;1,973137562;1,09518055;14/06/2017
2,136382786;1,843896186;1,973137562;1,09518055;15/06/2017
2,146759085;1,850659094;1,979359123;1,101982713;16/06/2017
2,159503484;1,861631905;1,986936224;1,105702312;19/06/2017
2,140074398;1,843994293;1,967979874;1,092878202;20/06/2017
2,123951453;1,829505183;1,963512438;1,089397819;21/06/2017
2,124598785;1,831606325;1,967606106;1,09127316;22/06/2017
2,118116521;1,829301504;1,966512169;1,091478201;23/06/2017
2,141375363;1,850973164;1,981698539;1,101926856;26/06/2017
2,122862473;1,836988011;1,967266966;1,090820393;27/06/2017
2,123432037;1,839258281;1,973262083;1,090812923;28/06/2017
2,116549089;1,835200773;1,975935683;1,095443946;29/06/2017
2,132774802;1,849126853;1,992569123;1,110878178;30/06/2017
2,137682582;1,85435959;1,996601278;1,112612836;03/07/2017
2,131366483;1,848368815;1,997795657;1,116616785;04/07/2017
2,139785327;1,855304775;1,997369558;1,113161318;05/07/2017
2,119656173;1,83943798;1,98046541;1,103253995;06/07/2017
2,121469682;1,839450901;1,980874011;1,10381714;07/07/2017
2,139073164;1,853554658;1,996806955;1,115312312;10/07/2017
2,154031184;1,867071644;2,009007095;1,121055956;11/07/2017
2,178891062;1,887941243;2,025015518;1,133458156;12/07/2017
2,200466773;1,907147272;2,044821036;1,151377907;13/07/2017
2,201061748;1,907237505;2,043429563;1,16209472;14/07/2017
2,199363662;1,91033483;2,044474721;1,164759297;17/07/2017
2,196670152;1,909340783;2,045058792;1,166590622;18/07/2017
2,187552361;1,89938732;2,038665603;1,160161474;19/07/2017
2,195268464;1,905519988;2,039556024;1,164550701;20/07/2017
2,195723226;1,90465057;2,038794146;1,16356348;21/07/2017
2,204061047;1,911757779;2,047004879;1,165229701;24/07/2017
2,211000318;1,918895441;2,048271169;1,16112484;25/07/2017
2,199994745;1,909821442;2,037218413;1,153866824;26/07/2017
2,202931026;1,917677431;2,045867476;1,161366339;27/07/2017
2,199625552;1,913837503;2,046747572;1,164156918;28/07/2017
2,212275525;1,92548509;2,055720454;1,164224862;31/07/2017
2,225548381;1,938661192;2,078519579;1,173781355;01/08/2017
2,236451755;1,947781184;2,088719248;1,186920372;02/08/2017
2,23180066;1,943348634;2,090173369;1,184868112;03/08/2017
2,235572583;1,944611502;2,091398121;1,182624609;04/08/2017
2,250069449;1,957721295;2,115423965;1,194956036;07/08/2017
2,249847913;1,959059888;2,114266237;1,190246257;08/08/2017
2,235271733;1,947556411;2,104098701;1,196005897;09/08/2017
2,212679758;1,928953258;2,075320754;1,177823508;10/08/2017
2,219894807;1,935406895;2,082191243;1,185923644;11/08/2017
2,24719603;1,959133371;2,103754079;1,192643624;14/08/2017
2,248190483;1,960753391;2,106918089;1,187903414;15/08/2017
